perception,image_left,image_right,winner
safe,corr_location_0024_right.jpg,corr_location_0007_rear.jpg,corr_location_0024_right.jpg
lively,corr_location_0024_right.jpg,corr_location_0007_rear.jpg,corr_location_0007_rear.jpg
beautiful,corr_location_0024_right.jpg,corr_location_0007_rear.jpg,corr_location_0007_rear.jpg
wealthy,corr_location_0024_right.jpg,corr_location_0007_rear.jpg,corr_location_0007_rear.jpg
depressing,corr_location_0024_right.jpg,corr_location_0007_rear.jpg,corr_location_0024_right.jpg
boring,corr_location_0024_right.jpg,corr_location_0007_rear.jpg,corr_location_0024_right.jpg
safe,corr_location_0016_right.jpg,corr_location_0050_rear.jpg,corr_location_0016_right.jpg
lively,corr_location_0016_right.jpg,corr_location_0050_rear.jpg,corr_location_0050_rear.jpg
beautiful,corr_location_0016_right.jpg,corr_location_0050_rear.jpg,corr_location_0016_right.jpg
wealthy,corr_location_0016_right.jpg,corr_location_0050_rear.jpg,corr_location_0016_right.jpg
depressing,corr_location_0016_right.jpg,corr_location_0050_rear.jpg,corr_location_0050_rear.jpg
boring,corr_location_0016_right.jpg,corr_location_0050_rear.jpg,corr_location_0016_right.jpg
safe,corr_location_0036_left.jpg,corr_location_0019_left.jpg,corr_location_0036_left.jpg
lively,corr_location_0036_left.jpg,corr_location_0019_left.jpg,corr_location_0036_left.jpg
beautiful,corr_location_0036_left.jpg,corr_location_0019_left.jpg,corr_location_0036_left.jpg
wealthy,corr_location_0036_left.jpg,corr_location_0019_left.jpg,corr_location_0036_left.jpg
depressing,corr_location_0036_left.jpg,corr_location_0019_left.jpg,corr_location_0019_left.jpg
boring,corr_location_0036_left.jpg,corr_location_0019_left.jpg,corr_location_0019_left.jpg
safe,corr_location_0029_rear.jpg,corr_location_0045_right.jpg,corr_location_0029_rear.jpg
lively,corr_location_0029_rear.jpg,corr_location_0045_right.jpg,corr_location_0045_right.jpg
beautiful,corr_location_0029_rear.jpg,corr_location_0045_right.jpg,corr_location_0029_rear.jpg
wealthy,corr_location_0029_rear.jpg,corr_location_0045_right.jpg,corr_location_0029_rear.jpg
depressing,corr_location_0029_rear.jpg,corr_location_0045_right.jpg,corr_location_0045_right.jpg
boring,corr_location_0029_rear.jpg,corr_location_0045_right.jpg,corr_location_0029_rear.jpg
safe,corr_location_0005_left.jpg,corr_location_0014_rear.jpg,corr_location_0014_rear.jpg
lively,corr_location_0005_left.jpg,corr_location_0014_rear.jpg,corr_location_0014_rear.jpg
beautiful,corr_location_0005_left.jpg,corr_location_0014_rear.jpg,corr_location_0005_left.jpg
wealthy,corr_location_0005_left.jpg,corr_location_0014_rear.jpg,corr_location_0014_rear.jpg
depressing,corr_location_0005_left.jpg,corr_location_0014_rear.jpg,corr_location_0014_rear.jpg
boring,corr_location_0005_left.jpg,corr_location_0014_rear.jpg,corr_location_0005_left.jpg
safe,corr_location_0017_forward.jpg,corr_location_0001_left.jpg,corr_location_0017_forward.jpg
lively,corr_location_0017_forward.jpg,corr_location_0001_left.jpg,corr_location_0017_forward.jpg
beautiful,corr_location_0017_forward.jpg,corr_location_0001_left.jpg,corr_location_0017_forward.jpg
wealthy,corr_location_0017_forward.jpg,corr_location_0001_left.jpg,corr_location_0017_forward.jpg
depressing,corr_location_0017_forward.jpg,corr_location_0001_left.jpg,corr_location_0001_left.jpg
boring,corr_location_0017_forward.jpg,corr_location_0001_left.jpg,corr_location_0001_left.jpg
safe,corr_location_0004_rear.jpg,corr_location_0024_left.jpg,corr_location_0024_left.jpg
lively,corr_location_0004_rear.jpg,corr_location_0024_left.jpg,corr_location_0004_rear.jpg
beautiful,corr_location_0004_rear.jpg,corr_location_0024_left.jpg,corr_location_0024_left.jpg
wealthy,corr_location_0004_rear.jpg,corr_location_0024_left.jpg,corr_location_0024_left.jpg
depressing,corr_location_0004_rear.jpg,corr_location_0024_left.jpg,corr_location_0004_rear.jpg
boring,corr_location_0004_rear.jpg,corr_location_0024_left.jpg,corr_location_0024_left.jpg
safe,corr_location_0029_left.jpg,corr_location_0024_rear.jpg,corr_location_0029_left.jpg
lively,corr_location_0029_left.jpg,corr_location_0024_rear.jpg,corr_location_0029_left.jpg
beautiful,corr_location_0029_left.jpg,corr_location_0024_rear.jpg,corr_location_0029_left.jpg
wealthy,corr_location_0029_left.jpg,corr_location_0024_rear.jpg,corr_location_0029_left.jpg
depressing,corr_location_0029_left.jpg,corr_location_0024_rear.jpg,corr_location_0024_rear.jpg
boring,corr_location_0029_left.jpg,corr_location_0024_rear.jpg,corr_location_0024_rear.jpg
safe,corr_location_0026_left.jpg,corr_location_0044_forward.jpg,corr_location_0044_forward.jpg
lively,corr_location_0026_left.jpg,corr_location_0044_forward.jpg,corr_location_0026_left.jpg
beautiful,corr_location_0026_left.jpg,corr_location_0044_forward.jpg,corr_location_0044_forward.jpg
wealthy,corr_location_0026_left.jpg,corr_location_0044_forward.jpg,equal
depressing,corr_location_0026_left.jpg,corr_location_0044_forward.jpg,equal
boring,corr_location_0026_left.jpg,corr_location_0044_forward.jpg,corr_location_0044_forward.jpg
safe,corr_location_0044_right.jpg,corr_location_0004_rear.jpg,corr_location_0044_right.jpg
lively,corr_location_0044_right.jpg,corr_location_0004_rear.jpg,corr_location_0004_rear.jpg
beautiful,corr_location_0044_right.jpg,corr_location_0004_rear.jpg,corr_location_0044_right.jpg
wealthy,corr_location_0044_right.jpg,corr_location_0004_rear.jpg,corr_location_0044_right.jpg
depressing,corr_location_0044_right.jpg,corr_location_0004_rear.jpg,corr_location_0004_rear.jpg
boring,corr_location_0044_right.jpg,corr_location_0004_rear.jpg,corr_location_0044_right.jpg
safe,corr_location_0035_left.jpg,corr_location_0047_left.jpg,corr_location_0047_left.jpg
lively,corr_location_0035_left.jpg,corr_location_0047_left.jpg,corr_location_0035_left.jpg
beautiful,corr_location_0035_left.jpg,corr_location_0047_left.jpg,corr_location_0047_left.jpg
wealthy,corr_location_0035_left.jpg,corr_location_0047_left.jpg,corr_location_0047_left.jpg
depressing,corr_location_0035_left.jpg,corr_location_0047_left.jpg,corr_location_0047_left.jpg
boring,corr_location_0035_left.jpg,corr_location_0047_left.jpg,corr_location_0047_left.jpg
safe,corr_location_0018_forward.jpg,corr_location_0011_forward.jpg,corr_location_0018_forward.jpg
lively,corr_location_0018_forward.jpg,corr_location_0011_forward.jpg,corr_location_0018_forward.jpg
beautiful,corr_location_0018_forward.jpg,corr_location_0011_forward.jpg,corr_location_0018_forward.jpg
wealthy,corr_location_0018_forward.jpg,corr_location_0011_forward.jpg,corr_location_0018_forward.jpg
depressing,corr_location_0018_forward.jpg,corr_location_0011_forward.jpg,corr_location_0011_forward.jpg
boring,corr_location_0018_forward.jpg,corr_location_0011_forward.jpg,corr_location_0011_forward.jpg
safe,corr_location_0031_left.jpg,corr_location_0010_right.jpg,corr_location_0031_left.jpg
lively,corr_location_0031_left.jpg,corr_location_0010_right.jpg,corr_location_0031_left.jpg
beautiful,corr_location_0031_left.jpg,corr_location_0010_right.jpg,corr_location_0031_left.jpg
wealthy,corr_location_0031_left.jpg,corr_location_0010_right.jpg,corr_location_0031_left.jpg
depressing,corr_location_0031_left.jpg,corr_location_0010_right.jpg,corr_location_0010_right.jpg
boring,corr_location_0031_left.jpg,corr_location_0010_right.jpg,corr_location_0010_right.jpg
safe,corr_location_0001_rear.jpg,corr_location_0005_rear.jpg,corr_location_0005_rear.jpg
lively,corr_location_0001_rear.jpg,corr_location_0005_rear.jpg,corr_location_0001_rear.jpg
beautiful,corr_location_0001_rear.jpg,corr_location_0005_rear.jpg,corr_location_0005_rear.jpg
wealthy,corr_location_0001_rear.jpg,corr_location_0005_rear.jpg,corr_location_0001_rear.jpg
depressing,corr_location_0001_rear.jpg,corr_location_0005_rear.jpg,corr_location_0001_rear.jpg
boring,corr_location_0001_rear.jpg,corr_location_0005_rear.jpg,corr_location_0005_rear.jpg
safe,corr_location_0039_right.jpg,corr_location_0010_left.jpg,corr_location_0010_left.jpg
lively,corr_location_0039_right.jpg,corr_location_0010_left.jpg,corr_location_0010_left.jpg
beautiful,corr_location_0039_right.jpg,corr_location_0010_left.jpg,corr_location_0039_right.jpg
wealthy,corr_location_0039_right.jpg,corr_location_0010_left.jpg,equal
depressing,corr_location_0039_right.jpg,corr_location_0010_left.jpg,equal
boring,corr_location_0039_right.jpg,corr_location_0010_left.jpg,corr_location_0039_right.jpg
safe,corr_location_0016_rear.jpg,corr_location_0036_left.jpg,corr_location_0016_rear.jpg
lively,corr_location_0016_rear.jpg,corr_location_0036_left.jpg,corr_location_0036_left.jpg
beautiful,corr_location_0016_rear.jpg,corr_location_0036_left.jpg,corr_location_0016_rear.jpg
wealthy,corr_location_0016_rear.jpg,corr_location_0036_left.jpg,corr_location_0016_rear.jpg
depressing,corr_location_0016_rear.jpg,corr_location_0036_left.jpg,corr_location_0036_left.jpg
boring,corr_location_0016_rear.jpg,corr_location_0036_left.jpg,corr_location_0016_rear.jpg
safe,corr_location_0026_left.jpg,corr_location_0016_left.jpg,corr_location_0016_left.jpg
lively,corr_location_0026_left.jpg,corr_location_0016_left.jpg,corr_location_0026_left.jpg
beautiful,corr_location_0026_left.jpg,corr_location_0016_left.jpg,corr_location_0016_left.jpg
wealthy,corr_location_0026_left.jpg,corr_location_0016_left.jpg,corr_location_0016_left.jpg
depressing,corr_location_0026_left.jpg,corr_location_0016_left.jpg,corr_location_0026_left.jpg
boring,corr_location_0026_left.jpg,corr_location_0016_left.jpg,corr_location_0016_left.jpg
safe,corr_location_0021_right.jpg,corr_location_0012_left.jpg,corr_location_0021_right.jpg
lively,corr_location_0021_right.jpg,corr_location_0012_left.jpg,corr_location_0021_right.jpg
beautiful,corr_location_0021_right.jpg,corr_location_0012_left.jpg,corr_location_0021_right.jpg
wealthy,corr_location_0021_right.jpg,corr_location_0012_left.jpg,corr_location_0021_right.jpg
depressing,corr_location_0021_right.jpg,corr_location_0012_left.jpg,corr_location_0012_left.jpg
boring,corr_location_0021_right.jpg,corr_location_0012_left.jpg,corr_location_0012_left.jpg
safe,corr_location_0002_right.jpg,corr_location_0018_left.jpg,corr_location_0002_right.jpg
lively,corr_location_0002_right.jpg,corr_location_0018_left.jpg,corr_location_0018_left.jpg
beautiful,corr_location_0002_right.jpg,corr_location_0018_left.jpg,corr_location_0002_right.jpg
wealthy,corr_location_0002_right.jpg,corr_location_0018_left.jpg,corr_location_0002_right.jpg
depressing,corr_location_0002_right.jpg,corr_location_0018_left.jpg,corr_location_0018_left.jpg
boring,corr_location_0002_right.jpg,corr_location_0018_left.jpg,corr_location_0002_right.jpg
safe,corr_location_0045_left.jpg,corr_location_0035_left.jpg,corr_location_0035_left.jpg
lively,corr_location_0045_left.jpg,corr_location_0035_left.jpg,corr_location_0045_left.jpg
beautiful,corr_location_0045_left.jpg,corr_location_0035_left.jpg,corr_location_0045_left.jpg
wealthy,corr_location_0045_left.jpg,corr_location_0035_left.jpg,corr_location_0035_left.jpg
depressing,corr_location_0045_left.jpg,corr_location_0035_left.jpg,corr_location_0035_left.jpg
boring,corr_location_0045_left.jpg,corr_location_0035_left.jpg,corr_location_0035_left.jpg
safe,corr_location_0029_rear.jpg,corr_location_0002_right.jpg,corr_location_0029_rear.jpg
lively,corr_location_0029_rear.jpg,corr_location_0002_right.jpg,corr_location_0029_rear.jpg
beautiful,corr_location_0029_rear.jpg,corr_location_0002_right.jpg,corr_location_0029_rear.jpg
wealthy,corr_location_0029_rear.jpg,corr_location_0002_right.jpg,corr_location_0029_rear.jpg
depressing,corr_location_0029_rear.jpg,corr_location_0002_right.jpg,corr_location_0002_right.jpg
boring,corr_location_0029_rear.jpg,corr_location_0002_right.jpg,corr_location_0002_right.jpg
safe,corr_location_0016_rear.jpg,corr_location_0019_forward.jpg,corr_location_0016_rear.jpg
lively,corr_location_0016_rear.jpg,corr_location_0019_forward.jpg,corr_location_0016_rear.jpg
beautiful,corr_location_0016_rear.jpg,corr_location_0019_forward.jpg,corr_location_0016_rear.jpg
wealthy,corr_location_0016_rear.jpg,corr_location_0019_forward.jpg,corr_location_0016_rear.jpg
depressing,corr_location_0016_rear.jpg,corr_location_0019_forward.jpg,corr_location_0019_forward.jpg
boring,corr_location_0016_rear.jpg,corr_location_0019_forward.jpg,corr_location_0019_forward.jpg
safe,corr_location_0047_rear.jpg,corr_location_0012_right.jpg,corr_location_0047_rear.jpg
lively,corr_location_0047_rear.jpg,corr_location_0012_right.jpg,corr_location_0047_rear.jpg
beautiful,corr_location_0047_rear.jpg,corr_location_0012_right.jpg,corr_location_0047_rear.jpg
wealthy,corr_location_0047_rear.jpg,corr_location_0012_right.jpg,corr_location_0047_rear.jpg
depressing,corr_location_0047_rear.jpg,corr_location_0012_right.jpg,corr_location_0012_right.jpg
boring,corr_location_0047_rear.jpg,corr_location_0012_right.jpg,corr_location_0012_right.jpg
safe,corr_location_0007_rear.jpg,corr_location_0043_rear.jpg,corr_location_0007_rear.jpg
lively,corr_location_0007_rear.jpg,corr_location_0043_rear.jpg,corr_location_0007_rear.jpg
beautiful,corr_location_0007_rear.jpg,corr_location_0043_rear.jpg,corr_location_0007_rear.jpg
wealthy,corr_location_0007_rear.jpg,corr_location_0043_rear.jpg,corr_location_0007_rear.jpg
depressing,corr_location_0007_rear.jpg,corr_location_0043_rear.jpg,corr_location_0043_rear.jpg
boring,corr_location_0007_rear.jpg,corr_location_0043_rear.jpg,corr_location_0043_rear.jpg
safe,corr_location_0036_right.jpg,corr_location_0006_left.jpg,corr_location_0036_right.jpg
lively,corr_location_0036_right.jpg,corr_location_0006_left.jpg,corr_location_0036_right.jpg
beautiful,corr_location_0036_right.jpg,corr_location_0006_left.jpg,corr_location_0036_right.jpg
wealthy,corr_location_0036_right.jpg,corr_location_0006_left.jpg,corr_location_0036_right.jpg
depressing,corr_location_0036_right.jpg,corr_location_0006_left.jpg,corr_location_0006_left.jpg
boring,corr_location_0036_right.jpg,corr_location_0006_left.jpg,corr_location_0006_left.jpg
safe,corr_location_0019_forward.jpg,corr_location_0028_right.jpg,corr_location_0028_right.jpg
lively,corr_location_0019_forward.jpg,corr_location_0028_right.jpg,corr_location_0028_right.jpg
beautiful,corr_location_0019_forward.jpg,corr_location_0028_right.jpg,corr_location_0028_right.jpg
wealthy,corr_location_0019_forward.jpg,corr_location_0028_right.jpg,corr_location_0028_right.jpg
depressing,corr_location_0019_forward.jpg,corr_location_0028_right.jpg,corr_location_0019_forward.jpg
boring,corr_location_0019_forward.jpg,corr_location_0028_right.jpg,corr_location_0019_forward.jpg
safe,corr_location_0007_right.jpg,corr_location_0045_rear.jpg,corr_location_0007_right.jpg
lively,corr_location_0007_right.jpg,corr_location_0045_rear.jpg,corr_location_0045_rear.jpg
beautiful,corr_location_0007_right.jpg,corr_location_0045_rear.jpg,corr_location_0045_rear.jpg
wealthy,corr_location_0007_right.jpg,corr_location_0045_rear.jpg,corr_location_0007_right.jpg
depressing,corr_location_0007_right.jpg,corr_location_0045_rear.jpg,corr_location_0007_right.jpg
boring,corr_location_0007_right.jpg,corr_location_0045_rear.jpg,corr_location_0007_right.jpg
safe,corr_location_0009_forward.jpg,corr_location_0025_forward.jpg,corr_location_0025_forward.jpg
lively,corr_location_0009_forward.jpg,corr_location_0025_forward.jpg,corr_location_0025_forward.jpg
beautiful,corr_location_0009_forward.jpg,corr_location_0025_forward.jpg,corr_location_0025_forward.jpg
wealthy,corr_location_0009_forward.jpg,corr_location_0025_forward.jpg,corr_location_0025_forward.jpg
depressing,corr_location_0009_forward.jpg,corr_location_0025_forward.jpg,corr_location_0009_forward.jpg
boring,corr_location_0009_forward.jpg,corr_location_0025_forward.jpg,corr_location_0009_forward.jpg
safe,corr_location_0042_forward.jpg,corr_location_0021_left.jpg,corr_location_0021_left.jpg
lively,corr_location_0042_forward.jpg,corr_location_0021_left.jpg,corr_location_0021_left.jpg
beautiful,corr_location_0042_forward.jpg,corr_location_0021_left.jpg,corr_location_0021_left.jpg
wealthy,corr_location_0042_forward.jpg,corr_location_0021_left.jpg,corr_location_0021_left.jpg
depressing,corr_location_0042_forward.jpg,corr_location_0021_left.jpg,corr_location_0042_forward.jpg
boring,corr_location_0042_forward.jpg,corr_location_0021_left.jpg,corr_location_0042_forward.jpg
safe,corr_location_0037_right.jpg,corr_location_0032_rear.jpg,corr_location_0037_right.jpg
lively,corr_location_0037_right.jpg,corr_location_0032_rear.jpg,corr_location_0032_rear.jpg
beautiful,corr_location_0037_right.jpg,corr_location_0032_rear.jpg,corr_location_0037_right.jpg
wealthy,corr_location_0037_right.jpg,corr_location_0032_rear.jpg,corr_location_0037_right.jpg
depressing,corr_location_0037_right.jpg,corr_location_0032_rear.jpg,corr_location_0032_rear.jpg
boring,corr_location_0037_right.jpg,corr_location_0032_rear.jpg,corr_location_0037_right.jpg
